year,area,latitude,longitude,outbreak,file_name,study
1789,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1790,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1791,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1792,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1793,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1794,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1795,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1796,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1797,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1798,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1799,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1800,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1801,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1802,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1803,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1804,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1805,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1806,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1807,quebec,46.8137431,-71.2084061,2,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1808,quebec,46.8137431,-71.2084061,2,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1809,quebec,46.8137431,-71.2084061,2,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1810,quebec,46.8137431,-71.2084061,2,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1811,quebec,46.8137431,-71.2084061,2,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1812,quebec,46.8137431,-71.2084061,2,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1813,quebec,46.8137431,-71.2084061,2,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1814,quebec,46.8137431,-71.2084061,2,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1815,quebec,46.8137431,-71.2084061,2,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1816,quebec,46.8137431,-71.2084061,2,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1817,quebec,46.8137431,-71.2084061,2,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1818,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1819,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1820,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1821,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1822,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1823,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1824,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1825,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1826,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1827,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1828,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1829,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1830,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1831,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1832,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1833,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1834,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1835,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1836,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1837,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1838,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1839,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1840,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1841,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1842,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1843,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1844,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1845,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1846,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1847,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1848,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1849,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1850,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1851,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1852,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1853,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1854,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1855,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1856,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1857,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1858,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1859,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1860,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1861,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1862,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1863,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1864,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1865,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1866,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1867,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1868,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1869,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1870,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1871,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1872,quebec,46.8137431,-71.2084061,2,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1873,quebec,46.8137431,-71.2084061,2,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1874,quebec,46.8137431,-71.2084061,2,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1875,quebec,46.8137431,-71.2084061,2,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1876,quebec,46.8137431,-71.2084061,2,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1877,quebec,46.8137431,-71.2084061,2,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1878,quebec,46.8137431,-71.2084061,2,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1879,quebec,46.8137431,-71.2084061,2,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1880,quebec,46.8137431,-71.2084061,2,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1881,quebec,46.8137431,-71.2084061,2,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1882,quebec,46.8137431,-71.2084061,2,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1883,quebec,46.8137431,-71.2084061,2,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1884,quebec,46.8137431,-71.2084061,2,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1885,quebec,46.8137431,-71.2084061,2,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1886,quebec,46.8137431,-71.2084061,2,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1887,quebec,46.8137431,-71.2084061,2,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1888,quebec,46.8137431,-71.2084061,2,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1889,quebec,46.8137431,-71.2084061,2,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1890,quebec,46.8137431,-71.2084061,2,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1891,quebec,46.8137431,-71.2084061,2,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1892,quebec,46.8137431,-71.2084061,2,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1893,quebec,46.8137431,-71.2084061,2,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1894,quebec,46.8137431,-71.2084061,2,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1895,quebec,46.8137431,-71.2084061,2,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1896,quebec,46.8137431,-71.2084061,2,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1897,quebec,46.8137431,-71.2084061,2,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1898,quebec,46.8137431,-71.2084061,2,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1899,quebec,46.8137431,-71.2084061,2,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1900,quebec,46.8137431,-71.2084061,2,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1901,quebec,46.8137431,-71.2084061,2,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1902,quebec,46.8137431,-71.2084061,2,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1903,quebec,46.8137431,-71.2084061,2,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1904,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1905,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1906,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1907,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1908,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1909,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1910,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1911,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1912,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1913,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1914,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1915,quebec,46.8137431,-71.2084061,2,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1916,quebec,46.8137431,-71.2084061,2,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1917,quebec,46.8137431,-71.2084061,2,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1918,quebec,46.8137431,-71.2084061,2,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1919,quebec,46.8137431,-71.2084061,2,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1920,quebec,46.8137431,-71.2084061,2,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1921,quebec,46.8137431,-71.2084061,2,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1922,quebec,46.8137431,-71.2084061,2,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1923,quebec,46.8137431,-71.2084061,2,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1924,quebec,46.8137431,-71.2084061,2,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1925,quebec,46.8137431,-71.2084061,2,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1926,quebec,46.8137431,-71.2084061,2,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1927,quebec,46.8137431,-71.2084061,2,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1928,quebec,46.8137431,-71.2084061,2,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1929,quebec,46.8137431,-71.2084061,2,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1930,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1931,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1932,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1933,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1934,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1935,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1936,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1937,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1938,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1939,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1940,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1941,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1942,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1943,quebec,46.8137431,-71.2084061,1,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1944,quebec,46.8137431,-71.2084061,1,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1945,quebec,46.8137431,-71.2084061,1,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1946,quebec,46.8137431,-71.2084061,1,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1947,quebec,46.8137431,-71.2084061,1,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1948,quebec,46.8137431,-71.2084061,1,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1949,quebec,46.8137431,-71.2084061,1,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1950,quebec,46.8137431,-71.2084061,1,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1951,quebec,46.8137431,-71.2084061,1,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1952,quebec,46.8137431,-71.2084061,1,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1953,quebec,46.8137431,-71.2084061,1,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1954,quebec,46.8137431,-71.2084061,1,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1955,quebec,46.8137431,-71.2084061,1,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1956,quebec,46.8137431,-71.2084061,1,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1957,quebec,46.8137431,-71.2084061,1,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1958,quebec,46.8137431,-71.2084061,1,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1959,quebec,46.8137431,-71.2084061,1,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1960,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1961,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1962,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1963,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1964,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1965,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1966,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1967,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1968,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1969,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1970,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1971,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1972,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1973,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1974,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1975,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1976,quebec,46.8137431,-71.2084061,1,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1977,quebec,46.8137431,-71.2084061,1,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1978,quebec,46.8137431,-71.2084061,1,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1979,quebec,46.8137431,-71.2084061,1,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1980,quebec,46.8137431,-71.2084061,1,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1981,quebec,46.8137431,-71.2084061,1,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1982,quebec,46.8137431,-71.2084061,1,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1983,quebec,46.8137431,-71.2084061,1,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1984,quebec,46.8137431,-71.2084061,1,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1985,quebec,46.8137431,-71.2084061,1,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1986,quebec,46.8137431,-71.2084061,1,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1987,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1988,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1989,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1990,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1991,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1559,southern quebec,45.5031824,-73.5698065,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1560,southern quebec,45.5031824,-73.5698065,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1561,southern quebec,45.5031824,-73.5698065,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1562,southern quebec,45.5031824,-73.5698065,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1563,southern quebec,45.5031824,-73.5698065,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1564,southern quebec,45.5031824,-73.5698065,2,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1565,southern quebec,45.5031824,-73.5698065,2,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1566,southern quebec,45.5031824,-73.5698065,2,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1567,southern quebec,45.5031824,-73.5698065,2,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1568,southern quebec,45.5031824,-73.5698065,2,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1569,southern quebec,45.5031824,-73.5698065,2,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1570,southern quebec,45.5031824,-73.5698065,2,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1571,southern quebec,45.5031824,-73.5698065,2,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1572,southern quebec,45.5031824,-73.5698065,2,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1573,southern quebec,45.5031824,-73.5698065,2,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1574,southern quebec,45.5031824,-73.5698065,2,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1575,southern quebec,45.5031824,-73.5698065,2,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1576,southern quebec,45.5031824,-73.5698065,2,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1577,southern quebec,45.5031824,-73.5698065,2,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1578,southern quebec,45.5031824,-73.5698065,2,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1579,southern quebec,45.5031824,-73.5698065,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1580,southern quebec,45.5031824,-73.5698065,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1581,southern quebec,45.5031824,-73.5698065,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1582,southern quebec,45.5031824,-73.5698065,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1583,southern quebec,45.5031824,-73.5698065,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
